#STAID, SOUID,    DATE,   RR, Q_RR
   173,   554,18700702,  185,    0
   173,   554,18700703,    0,    0
   173,   554,18700704,    0,    0
   173,   554,18700705,    0,    0
   173,   554,18700706,    0,    0
   173,   554,18700707,    0,    0
   173,   554,18700708,    0,    0
   173,   554,18700709,    0,    0
   173,   554,18700710,    0,    0
   173,   554,18700711,    0,    0
   173,   554,18700712,   36,    0
   173,   554,18700713,   23,    0
   173,   554,18700714,    0,    0
   173,   554,18700715,    0,    0
   173,   554,18700716,    0,    0
   173,   554,18700717,  108,    0
   173,   554,18700718,    0,    0
   173,   554,18700719,    0,    0
   173,   554,18700720,    0,    0
   173,   554,18700721,    0,    0
   173,   554,18700722,    0,    0
   173,   554,18700723,    0,    0
   173,   554,18700724,    0,    0
   173,   554,18700725,    0,    0
   173,   554,18700726,   68,    0
   173,   554,18700727,  187,    0
   173,   554,18700728,    0,    0
   173,   554,18700729,    0,    0
   173,   554,18700730,   45,    0
   173,   554,18700731,   17,    0
   173,   554,18700801,    0,    0
   173,   554,18700802,    0,    0
   173,   554,18700803,  210,    0
   173,   554,18700804,   25,    0
   173,   554,18700805,   35,    0
   173,   554,18700806,   12,    0
   173,   554,18700807,  538,    0
   173,   554,18700808,  254,    0
   173,   554,18700809,    9,    0
   173,   554,18700810,    0,    0
   173,   554,18700811,    0,    0
   173,   554,18700812,    0,    0
   173,   554,18700813,   74,    0
   173,   554,18700814,    0,    0
   173,   554,18700815,    0,    0
   173,   554,18700816,    0,    0
   173,   554,18700817,    0,    0
   173,   554,18700818,  215,    0
   173,   554,18700819,    5,    0
   173,   554,18700820,   12,    0
   173,   554,18700821,   45,    0
   173,   554,18700822,    0,    0
   173,   554,18700823,    0,    0
   173,   554,18700824,    0,    0
   173,   554,18700825,    0,    0
   173,   554,18700826,   73,    0
   173,   554,18700827,    1,    0
   173,   554,18700828,    0,    0
   173,   554,18700829,    0,    0
   173,   554,18700830,    0,    0
   173,   554,18700831,    0,    0
   173,   554,18700901,    0,    0
   173,   554,18700902,    0,    0
   173,   554,18700903,   16,    0
   173,   554,18700904,    0,    0
   173,   554,18700905,    0,    0
   173,   554,18700906,    0,    0
   173,   554,18700907,  187,    0
   173,   554,18700908,    0,    0
   173,   554,18700909,    0,    0
   173,   554,18700910,    0,    0
   173,   554,18700911,   11,    0
   173,   554,18700912,    0,    0
   173,   554,18700913,    0,    0
   173,   554,18700914,    0,    0
   173,   554,18700915,    0,    0
   173,   554,18700916,    0,    0
   173,   554,18700917,    0,    0
   173,   554,18700918,    0,    0
   173,   554,18700919,    0,    0
   173,   554,18700920,    0,    0
   173,   554,18700921,    0,    0
   173,   554,18700922,    0,    0
   173,   554,18700923,    0,    0
   173,   554,18700924,    0,    0
   173,   554,18700925,    0,    0
   173,   554,18700926,    0,    0
   173,   554,18700927,    0,    0
   173,   554,18700928,    0,    0
   173,   554,18700929,    0,    0
   173,   554,18700930,    0,    0
   173,   554,18701001,    0,    0
   173,   554,18701002,    0,    0
   173,   554,18701003,    0,    0
   173,   554,18701004,    0,    0
   173,   554,18701005,    0,    0
   173,   554,18701006,    0,    0
   173,   554,18701007,    0,    0
   173,   554,18701008,   68,    0
   173,   554,18701009,   11,    0
   173,   554,18701010,    0,    0
   173,   554,18701011,    0,    0
   173,   554,18701012,    0,    0
   173,   554,18701013,    0,    0
   173,   554,18701014,    0,    0
   173,   554,18701015,  125,    0
   173,   554,18701016,    0,    0
   173,   554,18701017,   15,    0
   173,   554,18701018,    0,    0
   173,   554,18701019,    0,    0
   173,   554,18701020,  102,    0
   173,   554,18701021,    0,    0
   173,   554,18701022,    0,    0
   173,   554,18701023,    0,    0
   173,   554,18701024,   17,    0
   173,   554,18701025,    0,    0
   173,   554,18701026,    0,    0
   173,   554,18701027,    0,    0
   173,   554,18701028,    0,    0
   173,   554,18701029,    0,    0
   173,   554,18701030,    0,    0
   173,   554,18701031,    0,    0
   173,   554,18701101,    0,    0
   173,   554,18701102,    0,    0
   173,   554,18701103,    0,    0
   173,   554,18701104,    0,    0
   173,   554,18701105,    0,    0
   173,   554,18701106,    0,    0
   173,   554,18701107,   14,    0
   173,   554,18701108,   11,    0
   173,   554,18701109,    0,    0
   173,   554,18701110,  193,    0
   173,   554,18701111,   73,    0
   173,   554,18701112,    0,    0
   173,   554,18701113,  240,    0
   173,   554,18701114,   42,    0
   173,   554,18701115,    0,    0
   173,   554,18701116,  166,    0
   173,   554,18701117,    0,    0
   173,   554,18701118,   73,    0
   173,   554,18701119,   45,    0
   173,   554,18701120,   45,    0
   173,   554,18701121,  245,    0
   173,   554,18701122,    0,    0
   173,   554,18701123,  147,    0
   173,   554,18701124,    0,    0
   173,   554,18701125,    0,    0
   173,   554,18701126,  336,    0
   173,   554,18701127,    9,    0
   173,   554,18701128,    0,    0
   173,   554,18701129,    0,    0
   173,   554,18701130,    0,    0
   173,   554,18701201,    9,    0
   173,   554,18701202,    0,    0
   173,   554,18701203,    0,    0
   173,   554,18701204,    0,    0
   173,   554,18701205,    0,    0
   173,   554,18701206,   29,    0
   173,   554,18701207,    0,    0
   173,   554,18701208,  125,    0
   173,   554,18701209,    0,    0
   173,   554,18701210,    3,    0
   173,   554,18701211,    0,    0
   173,   554,18701212,  102,    0
   173,   554,18701213,   48,    0
   173,   554,18701214,   14,    0
   173,   554,18701215,   26,    0
   173,   554,18701216,   29,    0
   173,   554,18701217,    0,    0
   173,   554,18701218,    0,    0
   173,   554,18701219,    0,    0
   173,   554,18701220,    0,    0
   173,   554,18701221,    0,    0
   173,   554,18701222,    0,    0
   173,   554,18701223,    0,    0
   173,   554,18701224,   25,    0
   173,   554,18701225,    0,    0
   173,   554,18701226,   57,    0
   173,   554,18701227,    0,    0
   173,   554,18701228,    0,    0
   173,   554,18701229,   79,    0
   173,   554,18701230,    0,    0
   173,   554,18701231,    0,    0
   173,   554,18710101,    0,    0
   173,   554,18710102,    0,    0
   173,   554,18710103,   57,    0
   173,   554,18710104,    0,    0
   173,   554,18710105,    0,    0
   173,   554,18710106,    0,    0
   173,   554,18710107,    0,    0
   173,   554,18710108,    0,    0
   173,   554,18710109,    0,    0
   173,   554,18710110,    0,    0
   173,   554,18710111,    0,    0
   173,   554,18710112,    0,    0
   173,   554,18710113,    0,    0
   173,   554,18710114,    0,    0
   173,   554,18710115,    0,    0
   173,   554,18710116,    0,    0
   173,   554,18710117,    0,    0
   173,   554,18710118,   40,    0
   173,   554,18710119,   68,    0
   173,   554,18710120,    0,    0
   173,   554,18710121,    0,    0
   173,   554,18710122,    0,    0
   173,   554,18710123,    0,    0
   173,   554,18710124,    0,    0
   173,   554,18710125,   57,    0
   173,   554,18710126,    0,    0
   173,   554,18710127,  137,    0
   173,   554,18710128,   25,    0
   173,   554,18710129,   27,    0
   173,   554,18710130,   68,    0
   173,   554,18710131,    0,    0
   173,   554,18710201,    0,    0
   173,   554,18710202,    0,    0
   173,   554,18710203,    0,    0
   173,   554,18710204,   34,    0
   173,   554,18710205,    0,    0
   173,   554,18710206,    0,    0
   173,   554,18710207,    0,    0
   173,   554,18710208,    0,    0
   173,   554,18710209,    0,    0
   173,   554,18710210,    0,    0
   173,   554,18710211,    0,    0
   173,   554,18710212,    0,    0
   173,   554,18710213,    0,    0
   173,   554,18710214,    0,    0
   173,   554,18710215,    0,    0
   173,   554,18710216,    0,    0
   173,   554,18710217,    0,    0
   173,   554,18710218,    0,    0
   173,   554,18710219,    0,    0
   173,   554,18710220,    6,    0
   173,   554,18710221,    0,    0
   173,   554,18710222,    0,    0
   173,   554,18710223,    0,    0
   173,   554,18710224,    0,    0
   173,   554,18710225,    0,    0
   173,   554,18710226,    0,    0
   173,   554,18710227,    0,    0
   173,   554,18710228,    0,    0
   173,   554,18710301,    0,    0
   173,   554,18710302,    0,    0
   173,   554,18710303,    0,    0
   173,   554,18710304,    0,    0
   173,   554,18710305,    0,    0
   173,   554,18710306,    0,    0
   173,   554,18710307,    0,    0
   173,   554,18710308,    0,    0
   173,   554,18710309,   48,    0
   173,   554,18710310,    0,    0
   173,   554,18710311,    0,    0
   173,   554,18710312,    0,    0
   173,   554,18710313,    0,    0
   173,   554,18710314,    0,    0
   173,   554,18710315,   79,    0
   173,   554,18710316,    0,    0
   173,   554,18710317,    0,    0
   173,   554,18710318,    0,    0
   173,   554,18710319,    0,    0
   173,   554,18710320,    0,    0
   173,   554,18710321,   23,    0
   173,   554,18710322,    0,    0
   173,   554,18710323,    0,    0
   173,   554,18710324,    0,    0
   173,   554,18710325,   57,    0
   173,   554,18710326,   11,    0
   173,   554,18710327,    0,    0
   173,   554,18710328,    0,    0
   173,   554,18710329,    0,    0
   173,   554,18710330,    0,    0
   173,   554,18710331,    0,    0
   173,   554,18710401,    0,    0
   173,   554,18710402,    0,    0
   173,   554,18710403,    0,    0
   173,   554,18710404,   74,    0
   173,   554,18710405,    0,    0
   173,   554,18710406,    0,    0
   173,   554,18710407,    0,    0
   173,   554,18710408,    0,    0
   173,   554,18710409,    0,    0
   173,   554,18710410,    0,    0
   173,   554,18710411,    0,    0
   173,   554,18710412,    3,    0
   173,   554,18710413,    0,    0
   173,   554,18710414,    0,    0
   173,   554,18710415,  181,    0
   173,   554,18710416,    0,    0
   173,   554,18710417,    0,    0
   173,   554,18710418,    0,    0
   173,   554,18710419,    0,    0
   173,   554,18710420,    5,    0
   173,   554,18710421,    0,    0
   173,   554,18710422,    0,    0
   173,   554,18710423,    0,    0
   173,   554,18710424,    0,    0
   173,   554,18710425,    0,    0
   173,   554,18710426,    0,    0
   173,   554,18710427,   91,    0
   173,   554,18710428,    0,    0
   173,   554,18710429,    0,    0
   173,   554,18710430,    0,    0
   173,   554,18710501,    0,    0
   173,   554,18710502,    0,    0
   173,   554,18710503,    0,    0
   173,   554,18710504,    0,    0
   173,   554,18710505,    0,    0
   173,   554,18710506,    0,    0
   173,   554,18710507,    0,    0
   173,   554,18710508,    0,    0
   173,   554,18710509,    0,    0
   173,   554,18710510,    0,    0
   173,   554,18710511,    0,    0
   173,   554,18710512,    2,    0
   173,   554,18710513,    0,    0
   173,   554,18710514,   34,    0
   173,   554,18710515,  329,    0
   173,   554,18710516,   23,    0
   173,   554,18710517,  414,    0
   173,   554,18710518,    0,    0
   173,   554,18710519,    0,    0
   173,   554,18710520,    0,    0
   173,   554,18710521,    0,    0
   173,   554,18710522,    0,    0
   173,   554,18710523,    0,    0
   173,   554,18710524,    0,    0
   173,   554,18710525,    0,    0
   173,   554,18710526,    0,    0
   173,   554,18710527,    0,    0
   173,   554,18710528,    0,    0
   173,   554,18710529,    0,    0
   173,   554,18710530,    0,    0
   173,   554,18710531,    0,    0
   173,   554,18710601,   23,    0
   173,   554,18710602,  278,    0
   173,   554,18710603,  254,    0
   173,   554,18710604,  125,    0
   173,   554,18710605,   23,    0
   173,   554,18710606,   23,    0
   173,   554,18710607,  193,    0
   173,   554,18710608,    0,    0
   173,   554,18710609,   27,    0
   173,   554,18710610,   91,    0
   173,   554,18710611,    0,    0
   173,   554,18710612,    0,    0
   173,   554,18710613,    0,    0
   173,   554,18710614,    0,    0
   173,   554,18710615,    0,    0
   173,   554,18710616,    0,    0
   173,   554,18710617,    0,    0
   173,   554,18710618,  249,    0
   173,   554,18710619,   39,    0
   173,   554,18710620,    3,    0
   173,   554,18710621,   39,    0
   173,   554,18710622,    0,    0
   173,   554,18710623,    0,    0
   173,   554,18710624,    5,    0
   173,   554,18710625,  125,    0
   173,   554,18710626,    0,    0
   173,   554,18710627,    0,    0
   173,   554,18710628,    0,    0
   173,   554,18710629,    0,    0
   173,   554,18710630,    0,    0
   173,   554,18710701,    0,    0
   173,   554,18710702,    0,    0
   173,   554,18710703,   14,    0
   173,   554,18710704,    0,    0
   173,   554,18710705,    0,    0
   173,   554,18710706,    0,    0
   173,   554,18710707,    0,    0
   173,   554,18710708,    0,    0
   173,   554,18710709,    0,    0
   173,   554,18710710,    0,    0
   173,   554,18710711,    1,    0
   173,   554,18710712,    0,    0
   173,   554,18710713,    0,    0
   173,   554,18710714,    0,    0
   173,   554,18710715,    0,    0
   173,   554,18710716,    0,    0
   173,   554,18710717,    0,    0
   173,   554,18710718,    0,    0
   173,   554,18710719,    0,    0
   173,   554,18710720,    0,    0
   173,   554,18710721,    0,    0
   173,   554,18710722,    0,    0
   173,   554,18710723,    0,    0
   173,   554,18710724,    0,    0
   173,   554,18710725,    0,    0
   173,   554,18710726,    0,    0
   173,   554,18710727,    0,    0
   173,   554,18710728,    0,    0
   173,   554,18710729,   11,    0
   173,   554,18710730,  243,    0
   173,   554,18710731,    0,    0
   173,   554,18710801,    1,    0
   173,   554,18710802,    0,    0
   173,   554,18710803,   95,    0
   173,   554,18710804,    0,    0
   173,   554,18710805,   23,    0
   173,   554,18710806,    0,    0
   173,   554,18710807,    0,    0
   173,   554,18710808,    0,    0
   173,   554,18710809,  288,    0
   173,   554,18710810,    0,    0
   173,   554,18710811,   11,    0
   173,   554,18710812,   23,    0
   173,   554,18710813,    0,    0
   173,   554,18710814,    0,    0
   173,   554,18710815,    0,    0
   173,   554,18710816,    0,    0
   173,   554,18710817,   96,    0
   173,   554,18710818,    0,    0
